combination_zip,duplicate_ids
"(9943, 'DNG', 1796)",[16630]
"(9943, 'DNG', 3751)",[16630]
"(9943, 'DNG', 36031)",[16630]
"(9943, 'DNG', 42177)",[16630]
"(9943, 'DNG', 68062)",[16630]
"(9943, 'DNG', 69061)",[16630]
"(9943, 'DNG', 69655)",[16630]
"(9943, 'DNG', 69657)",[16630]
"(9943, 'DNG', 104906)",[16630]
"(9943, 'DNG', 146674)",[16630]
"(9943, 'DNG', 180874)",[16630]
"(9943, 'DNG', 221223)",[16630]
"(9943, 'DNG', 224201)",[16630]
"(9943, 'DNG', 270753)",[16630]
"(9943, 'DNG', 335777)",[16630]
"(9943, 'DNG', 458780)",[16630]
"(9943, 'DNG', 550441)",[16630]
"(9943, 'DNG', 647852)",[16630]
"(9943, 'DNG', 1258305)",[16630]
"(9943, 'DNG', 1816300)",[16630]
"(9943, 'DNG', 1816301)",[16630]
"(9943, 'DNG', 1822996)",[16630]
"(9943, 'DNG', 2515773)",[16630]
"(9943, 'DNG', 3459673)",[16630]
"(9943, 'DNG', 3459674)",[16630]
"(9943, 'DNG', 3759243)",[16630]
"(10205, 'BCONG', 68062)",[395771]
"(10205, 'BCONG', 69061)",[395771]
"(10205, 'BCONG', 146674)",[395771]
"(10206, 'BCONG', 800)",[16630]
"(10206, 'BCONG', 1796)",[16630]
"(10206, 'BCONG', 3751)",[16630]
"(10206, 'BCONG', 36031)",[16630]
"(10206, 'BCONG', 42177)",[16630]
"(10206, 'BCONG', 68062)",[16630]
"(10206, 'BCONG', 69061)",[16630]
"(10206, 'BCONG', 69655)",[16630]
"(10206, 'BCONG', 69657)",[16630]
"(10206, 'BCONG', 104906)",[16630]
"(10206, 'BCONG', 137586)",[395344]
"(10206, 'BCONG', 146674)",[16630]
"(10206, 'BCONG', 180874)",[16630]
"(10206, 'BCONG', 221223)",[16630]
"(10206, 'BCONG', 224201)",[16630]
"(10206, 'BCONG', 270753)",[16630]
"(10206, 'BCONG', 335777)",[16630]
"(10206, 'BCONG', 458780)",[16630]
"(10206, 'BCONG', 550441)",[16630]
"(10206, 'BCONG', 647852)",[16630]
"(10206, 'BCONG', 1258305)",[16630]
"(10206, 'BCONG', 1816300)",[16630]
"(10206, 'BCONG', 1816301)",[16630]
"(10206, 'BCONG', 1822996)","[16630, 395344]"
"(10206, 'BCONG', 2515773)",[16630]
"(10206, 'BCONG', 3459673)",[16630]
"(10206, 'BCONG', 3459674)",[16630]
"(10206, 'BCONG', 3759243)",[16630]
"(10206, 'DIN', 800)",[16630]
"(10206, 'DIN', 1796)",[16630]
"(10206, 'DIN', 3751)",[16630]
"(10206, 'DIN', 36031)",[16630]
"(10206, 'DIN', 42177)",[16630]
"(10206, 'DIN', 68062)",[16630]
"(10206, 'DIN', 69061)",[16630]
"(10206, 'DIN', 69655)",[16630]
"(10206, 'DIN', 69657)",[16630]
"(10206, 'DIN', 104906)",[16630]
"(10206, 'DIN', 146674)",[16630]
"(10206, 'DIN', 180874)",[16630]
"(10206, 'DIN', 221223)",[16630]
"(10206, 'DIN', 224201)",[16630]
"(10206, 'DIN', 270753)",[16630]
"(10206, 'DIN', 335777)",[16630]
"(10206, 'DIN', 458780)",[16630]
"(10206, 'DIN', 550441)",[16630]
"(10206, 'DIN', 647852)",[16630]
"(10206, 'DIN', 1258305)",[16630]
"(10206, 'DIN', 1816300)",[16630]
"(10206, 'DIN', 1816301)",[16630]
"(10206, 'DIN', 1822996)",[16630]
"(10206, 'DIN', 2515773)",[16630]
"(10206, 'DIN', 3459673)",[16630]
"(10206, 'DIN', 3459674)",[16630]
"(10206, 'DIN', 3759243)",[16630]
"(10206, 'DIN2', 800)",[16630]
"(10206, 'DIN2', 1796)",[16630]
"(10206, 'DIN2', 3751)",[16630]
"(10206, 'DIN2', 36031)",[16630]
"(10206, 'DIN2', 42177)",[16630]
"(10206, 'DIN2', 68062)",[16630]
"(10206, 'DIN2', 69061)",[16630]
"(10206, 'DIN2', 69655)",[16630]
"(10206, 'DIN2', 69657)",[16630]
"(10206, 'DIN2', 104906)",[16630]
"(10206, 'DIN2', 146674)",[16630]
"(10206, 'DIN2', 180874)",[16630]
"(10206, 'DIN2', 221223)",[16630]
"(10206, 'DIN2', 224201)",[16630]
"(10206, 'DIN2', 270753)",[16630]
"(10206, 'DIN2', 335777)",[16630]
"(10206, 'DIN2', 458780)",[16630]
"(10206, 'DIN2', 550441)",[16630]
"(10206, 'DIN2', 647852)",[16630]
"(10206, 'DIN2', 1258305)",[16630]
"(10206, 'DIN2', 1816300)",[16630]
"(10206, 'DIN2', 1816301)",[16630]
"(10206, 'DIN2', 1822996)",[16630]
"(10206, 'DIN2', 2515773)",[16630]
"(10206, 'DIN2', 3459673)",[16630]
"(10206, 'DIN2', 3459674)",[16630]
"(10206, 'DIN2', 3759243)",[16630]
"(10206, 'DNG', 800)",[16630]
"(10206, 'DNG', 1796)",[16630]
"(10206, 'DNG', 3751)",[16630]
"(10206, 'DNG', 36031)",[16630]
"(10206, 'DNG', 42177)",[16630]
"(10206, 'DNG', 68062)",[16630]
"(10206, 'DNG', 69061)",[16630]
"(10206, 'DNG', 69655)",[16630]
"(10206, 'DNG', 69657)",[16630]
"(10206, 'DNG', 104906)",[16630]
"(10206, 'DNG', 146674)",[16630]
"(10206, 'DNG', 180874)",[16630]
"(10206, 'DNG', 221223)",[16630]
"(10206, 'DNG', 224201)",[16630]
"(10206, 'DNG', 270753)",[16630]
"(10206, 'DNG', 335777)",[16630]
"(10206, 'DNG', 458780)",[16630]
"(10206, 'DNG', 550441)",[16630]
"(10206, 'DNG', 647852)",[16630]
"(10206, 'DNG', 1258305)",[16630]
"(10206, 'DNG', 1816300)",[16630]
"(10206, 'DNG', 1816301)",[16630]
"(10206, 'DNG', 1822996)",[16630]
"(10206, 'DNG', 2515773)",[16630]
"(10206, 'DNG', 3459673)",[16630]
"(10206, 'DNG', 3459674)",[16630]
"(10206, 'DNG', 3759243)",[16630]
"(10206, 'SMD', 137586)",[395344]
"(10206, 'SMD', 1822996)",[395344]
"(10676, 'BCONG', 800)",[16630]
"(10676, 'BCONG', 1796)",[16630]
"(10676, 'BCONG', 3751)",[16630]
"(10676, 'BCONG', 36031)",[16630]
"(10676, 'BCONG', 42177)",[16630]
"(10676, 'BCONG', 68062)",[16630]
"(10676, 'BCONG', 69061)",[16630]
"(10676, 'BCONG', 69655)",[16630]
"(10676, 'BCONG', 69657)",[16630]
"(10676, 'BCONG', 104906)",[16630]
"(10676, 'BCONG', 146674)",[16630]
"(10676, 'BCONG', 180874)",[16630]
"(10676, 'BCONG', 221223)",[16630]
"(10676, 'BCONG', 224201)",[16630]
"(10676, 'BCONG', 270753)",[16630]
"(10676, 'BCONG', 335777)",[16630]
"(10676, 'BCONG', 458780)",[16630]
"(10676, 'BCONG', 550441)",[16630]
"(10676, 'BCONG', 647852)",[16630]
"(10676, 'BCONG', 1258305)",[16630]
"(10676, 'BCONG', 1816300)",[16630]
"(10676, 'BCONG', 1816301)",[16630]
"(10676, 'BCONG', 1822996)",[16630]
"(10676, 'BCONG', 2515773)",[16630]
"(10676, 'BCONG', 3459673)",[16630]
"(10676, 'BCONG', 3459674)",[16630]
"(10676, 'BCONG', 3759243)",[16630]
"(10676, 'DIN', 800)",[16630]
"(10676, 'DIN', 1796)",[16630]
"(10676, 'DIN', 3751)",[16630]
"(10676, 'DIN', 36031)",[16630]
"(10676, 'DIN', 42177)",[16630]
"(10676, 'DIN', 68062)",[16630]
"(10676, 'DIN', 69061)",[16630]
"(10676, 'DIN', 69655)",[16630]
"(10676, 'DIN', 69657)",[16630]
"(10676, 'DIN', 104906)",[16630]
"(10676, 'DIN', 146674)",[16630]
"(10676, 'DIN', 180874)",[16630]
"(10676, 'DIN', 221223)",[16630]
"(10676, 'DIN', 224201)",[16630]
"(10676, 'DIN', 270753)",[16630]
"(10676, 'DIN', 335777)",[16630]
"(10676, 'DIN', 458780)",[16630]
"(10676, 'DIN', 550441)",[16630]
"(10676, 'DIN', 647852)",[16630]
"(10676, 'DIN', 1258305)",[16630]
"(10676, 'DIN', 1816300)",[16630]
"(10676, 'DIN', 1816301)",[16630]
"(10676, 'DIN', 1822996)",[16630]
"(10676, 'DIN', 2515773)",[16630]
"(10676, 'DIN', 3459673)",[16630]
"(10676, 'DIN', 3459674)",[16630]
"(10676, 'DIN', 3759243)",[16630]
"(10676, 'DIN2', 800)",[16630]
"(10676, 'DIN2', 1796)",[16630]
"(10676, 'DIN2', 3751)",[16630]
"(10676, 'DIN2', 36031)",[16630]
"(10676, 'DIN2', 42177)",[16630]
"(10676, 'DIN2', 68062)",[16630]
"(10676, 'DIN2', 69061)",[16630]
"(10676, 'DIN2', 69655)",[16630]
"(10676, 'DIN2', 69657)",[16630]
"(10676, 'DIN2', 104906)",[16630]
"(10676, 'DIN2', 146674)",[16630]
"(10676, 'DIN2', 180874)",[16630]
"(10676, 'DIN2', 221223)",[16630]
"(10676, 'DIN2', 224201)",[16630]
"(10676, 'DIN2', 270753)",[16630]
"(10676, 'DIN2', 335777)",[16630]
"(10676, 'DIN2', 458780)",[16630]
"(10676, 'DIN2', 550441)",[16630]
"(10676, 'DIN2', 647852)",[16630]
"(10676, 'DIN2', 1258305)",[16630]
"(10676, 'DIN2', 1816300)",[16630]
"(10676, 'DIN2', 1816301)",[16630]
"(10676, 'DIN2', 1822996)",[16630]
"(10676, 'DIN2', 2515773)",[16630]
"(10676, 'DIN2', 3459673)",[16630]
"(10676, 'DIN2', 3459674)",[16630]
"(10676, 'DIN2', 3759243)",[16630]
"(10676, 'DNG', 800)",[16630]
"(10676, 'DNG', 1796)",[16630]
"(10676, 'DNG', 3751)",[16630]
"(10676, 'DNG', 36031)",[16630]
"(10676, 'DNG', 42177)",[16630]
"(10676, 'DNG', 68062)",[16630]
"(10676, 'DNG', 69061)",[16630]
"(10676, 'DNG', 69655)",[16630]
"(10676, 'DNG', 69657)",[16630]
"(10676, 'DNG', 104906)",[16630]
"(10676, 'DNG', 146674)",[16630]
"(10676, 'DNG', 180874)",[16630]
"(10676, 'DNG', 221223)",[16630]
"(10676, 'DNG', 224201)",[16630]
"(10676, 'DNG', 270753)",[16630]
"(10676, 'DNG', 335777)",[16630]
"(10676, 'DNG', 458780)",[16630]
"(10676, 'DNG', 550441)",[16630]
"(10676, 'DNG', 647852)",[16630]
"(10676, 'DNG', 1258305)",[16630]
"(10676, 'DNG', 1816300)",[16630]
"(10676, 'DNG', 1816301)",[16630]
"(10676, 'DNG', 1822996)",[16630]
"(10676, 'DNG', 2515773)",[16630]
"(10676, 'DNG', 3459673)",[16630]
"(10676, 'DNG', 3459674)",[16630]
"(10676, 'DNG', 3759243)",[16630]
"(11176, 'BCONG', 800)",[16630]
"(11176, 'BCONG', 1796)",[16630]
"(11176, 'BCONG', 3751)",[16630]
"(11176, 'BCONG', 36031)",[16630]
"(11176, 'BCONG', 42177)",[16630]
"(11176, 'BCONG', 68062)",[16630]
"(11176, 'BCONG', 69061)",[16630]
"(11176, 'BCONG', 69655)",[16630]
"(11176, 'BCONG', 69657)",[16630]
"(11176, 'BCONG', 104906)",[16630]
"(11176, 'BCONG', 146674)",[16630]
"(11176, 'BCONG', 180874)",[16630]
"(11176, 'BCONG', 221223)",[16630]
"(11176, 'BCONG', 224201)",[16630]
"(11176, 'BCONG', 270753)",[16630]
"(11176, 'BCONG', 335777)",[16630]
"(11176, 'BCONG', 458780)",[16630]
"(11176, 'BCONG', 550441)",[16630]
"(11176, 'BCONG', 647852)",[16630]
"(11176, 'BCONG', 1258305)",[16630]
"(11176, 'BCONG', 1816300)",[16630]
"(11176, 'BCONG', 1816301)",[16630]
"(11176, 'BCONG', 1822996)",[16630]
"(11176, 'BCONG', 2515773)",[16630]
"(11176, 'BCONG', 3459673)",[16630]
"(11176, 'BCONG', 3459674)",[16630]
"(11176, 'BCONG', 3759243)",[16630]
"(11176, 'DIN', 800)",[16630]
"(11176, 'DIN', 1796)",[16630]
"(11176, 'DIN', 3751)",[16630]
"(11176, 'DIN', 36031)",[16630]
"(11176, 'DIN', 42177)",[16630]
"(11176, 'DIN', 68062)",[16630]
"(11176, 'DIN', 69061)",[16630]
"(11176, 'DIN', 69655)",[16630]
"(11176, 'DIN', 69657)",[16630]
"(11176, 'DIN', 104906)",[16630]
"(11176, 'DIN', 146674)",[16630]
"(11176, 'DIN', 180874)",[16630]
"(11176, 'DIN', 221223)",[16630]
"(11176, 'DIN', 224201)",[16630]
"(11176, 'DIN', 270753)",[16630]
"(11176, 'DIN', 335777)",[16630]
"(11176, 'DIN', 458780)",[16630]
"(11176, 'DIN', 550441)",[16630]
"(11176, 'DIN', 647852)",[16630]
"(11176, 'DIN', 1258305)",[16630]
"(11176, 'DIN', 1816300)",[16630]
"(11176, 'DIN', 1816301)",[16630]
"(11176, 'DIN', 1822996)",[16630]
"(11176, 'DIN', 2515773)",[16630]
"(11176, 'DIN', 3459673)",[16630]
"(11176, 'DIN', 3459674)",[16630]
"(11176, 'DIN', 3759243)",[16630]
"(11176, 'DIN2', 800)",[16630]
"(11176, 'DIN2', 1796)",[16630]
"(11176, 'DIN2', 3751)",[16630]
"(11176, 'DIN2', 36031)",[16630]
"(11176, 'DIN2', 42177)",[16630]
"(11176, 'DIN2', 68062)",[16630]
"(11176, 'DIN2', 69061)",[16630]
"(11176, 'DIN2', 69655)",[16630]
"(11176, 'DIN2', 69657)",[16630]
"(11176, 'DIN2', 104906)",[16630]
"(11176, 'DIN2', 146674)",[16630]
"(11176, 'DIN2', 180874)",[16630]
"(11176, 'DIN2', 221223)",[16630]
"(11176, 'DIN2', 224201)",[16630]
"(11176, 'DIN2', 270753)",[16630]
"(11176, 'DIN2', 335777)",[16630]
"(11176, 'DIN2', 458780)",[16630]
"(11176, 'DIN2', 550441)",[16630]
"(11176, 'DIN2', 647852)",[16630]
"(11176, 'DIN2', 1258305)",[16630]
"(11176, 'DIN2', 1816300)",[16630]
"(11176, 'DIN2', 1816301)",[16630]
"(11176, 'DIN2', 1822996)",[16630]
"(11176, 'DIN2', 2515773)",[16630]
"(11176, 'DIN2', 3459673)",[16630]
"(11176, 'DIN2', 3459674)",[16630]
"(11176, 'DIN2', 3759243)",[16630]
"(11176, 'DNG', 800)",[16630]
"(11176, 'DNG', 1796)",[16630]
"(11176, 'DNG', 3751)",[16630]
"(11176, 'DNG', 36031)",[16630]
"(11176, 'DNG', 42177)",[16630]
"(11176, 'DNG', 68062)",[16630]
"(11176, 'DNG', 69061)",[16630]
"(11176, 'DNG', 69655)",[16630]
"(11176, 'DNG', 69657)",[16630]
"(11176, 'DNG', 104906)",[16630]
"(11176, 'DNG', 146674)",[16630]
"(11176, 'DNG', 180874)",[16630]
"(11176, 'DNG', 221223)",[16630]
"(11176, 'DNG', 224201)",[16630]
"(11176, 'DNG', 270753)",[16630]
"(11176, 'DNG', 335777)",[16630]
"(11176, 'DNG', 458780)",[16630]
"(11176, 'DNG', 550441)",[16630]
"(11176, 'DNG', 647852)",[16630]
"(11176, 'DNG', 1258305)",[16630]
"(11176, 'DNG', 1816300)",[16630]
"(11176, 'DNG', 1816301)",[16630]
"(11176, 'DNG', 1822996)",[16630]
"(11176, 'DNG', 2515773)",[16630]
"(11176, 'DNG', 3459673)",[16630]
"(11176, 'DNG', 3459674)",[16630]
"(11176, 'DNG', 3759243)",[16630]
"(11200, 'BCONG', 800)",[16630]
"(11200, 'BCONG', 1796)",[16630]
"(11200, 'BCONG', 3751)",[16630]
"(11200, 'BCONG', 36031)",[16630]
"(11200, 'BCONG', 42177)",[16630]
"(11200, 'BCONG', 68062)",[16630]
"(11200, 'BCONG', 69061)",[16630]
"(11200, 'BCONG', 69655)",[16630]
"(11200, 'BCONG', 69657)",[16630]
"(11200, 'BCONG', 104906)",[16630]
"(11200, 'BCONG', 146674)",[16630]
"(11200, 'BCONG', 180874)",[16630]
"(11200, 'BCONG', 221223)",[16630]
"(11200, 'BCONG', 224201)",[16630]
"(11200, 'BCONG', 270753)",[16630]
"(11200, 'BCONG', 335777)",[16630]
"(11200, 'BCONG', 458780)",[16630]
"(11200, 'BCONG', 550441)",[16630]
"(11200, 'BCONG', 647852)",[16630]
"(11200, 'BCONG', 1258305)",[16630]
"(11200, 'BCONG', 1816300)",[16630]
"(11200, 'BCONG', 1816301)",[16630]
"(11200, 'BCONG', 1822996)",[16630]
"(11200, 'BCONG', 2515773)",[16630]
"(11200, 'BCONG', 3459673)",[16630]
"(11200, 'BCONG', 3459674)",[16630]
"(11200, 'BCONG', 3759243)",[16630]
"(11200, 'DIN', 800)",[16630]
"(11200, 'DIN', 1796)",[16630]
"(11200, 'DIN', 3751)",[16630]
"(11200, 'DIN', 36031)",[16630]
"(11200, 'DIN', 42177)",[16630]
"(11200, 'DIN', 68062)",[16630]
"(11200, 'DIN', 69061)",[16630]
"(11200, 'DIN', 69655)",[16630]
"(11200, 'DIN', 69657)",[16630]
"(11200, 'DIN', 104906)",[16630]
"(11200, 'DIN', 146674)",[16630]
"(11200, 'DIN', 180874)",[16630]
"(11200, 'DIN', 221223)",[16630]
"(11200, 'DIN', 224201)",[16630]
"(11200, 'DIN', 270753)",[16630]
"(11200, 'DIN', 335777)",[16630]
"(11200, 'DIN', 458780)",[16630]
"(11200, 'DIN', 550441)",[16630]
"(11200, 'DIN', 647852)",[16630]
"(11200, 'DIN', 1258305)",[16630]
"(11200, 'DIN', 1816300)",[16630]
"(11200, 'DIN', 1816301)",[16630]
"(11200, 'DIN', 1822996)",[16630]
"(11200, 'DIN', 2515773)",[16630]
"(11200, 'DIN', 3459673)",[16630]
"(11200, 'DIN', 3459674)",[16630]
"(11200, 'DIN', 3759243)",[16630]
"(11200, 'DIN2', 800)",[16630]
"(11200, 'DIN2', 1796)",[16630]
"(11200, 'DIN2', 3751)",[16630]
"(11200, 'DIN2', 36031)",[16630]
"(11200, 'DIN2', 42177)",[16630]
"(11200, 'DIN2', 68062)",[16630]
"(11200, 'DIN2', 69061)",[16630]
"(11200, 'DIN2', 69655)",[16630]
"(11200, 'DIN2', 69657)",[16630]
"(11200, 'DIN2', 104906)",[16630]
"(11200, 'DIN2', 146674)",[16630]
"(11200, 'DIN2', 180874)",[16630]
"(11200, 'DIN2', 221223)",[16630]
"(11200, 'DIN2', 224201)",[16630]
"(11200, 'DIN2', 270753)",[16630]
"(11200, 'DIN2', 335777)",[16630]
"(11200, 'DIN2', 458780)",[16630]
"(11200, 'DIN2', 550441)",[16630]
"(11200, 'DIN2', 647852)",[16630]
"(11200, 'DIN2', 1258305)",[16630]
"(11200, 'DIN2', 1816300)",[16630]
"(11200, 'DIN2', 1816301)",[16630]
"(11200, 'DIN2', 1822996)",[16630]
"(11200, 'DIN2', 2515773)",[16630]
"(11200, 'DIN2', 3459673)",[16630]
"(11200, 'DIN2', 3459674)",[16630]
"(11200, 'DIN2', 3759243)",[16630]
"(11200, 'DNG', 800)",[16630]
"(11200, 'DNG', 1796)",[16630]
"(11200, 'DNG', 3751)",[16630]
"(11200, 'DNG', 36031)",[16630]
"(11200, 'DNG', 42177)",[16630]
"(11200, 'DNG', 68062)",[16630]
"(11200, 'DNG', 69061)",[16630]
"(11200, 'DNG', 69655)",[16630]
"(11200, 'DNG', 69657)",[16630]
"(11200, 'DNG', 104906)",[16630]
"(11200, 'DNG', 146674)",[16630]
"(11200, 'DNG', 180874)",[16630]
"(11200, 'DNG', 221223)",[16630]
"(11200, 'DNG', 224201)",[16630]
"(11200, 'DNG', 270753)",[16630]
"(11200, 'DNG', 335777)",[16630]
"(11200, 'DNG', 458780)",[16630]
"(11200, 'DNG', 550441)",[16630]
"(11200, 'DNG', 647852)",[16630]
"(11200, 'DNG', 1258305)",[16630]
"(11200, 'DNG', 1816300)",[16630]
"(11200, 'DNG', 1816301)",[16630]
"(11200, 'DNG', 1822996)",[16630]
"(11200, 'DNG', 2515773)",[16630]
"(11200, 'DNG', 3459673)",[16630]
"(11200, 'DNG', 3459674)",[16630]
"(11200, 'DNG', 3759243)",[16630]
"(11207, 'BCONG', 800)",[16630]
"(11207, 'BCONG', 1796)",[16630]
"(11207, 'BCONG', 3751)",[16630]
"(11207, 'BCONG', 36031)",[16630]
"(11207, 'BCONG', 42177)",[16630]
"(11207, 'BCONG', 68062)",[16630]
"(11207, 'BCONG', 69061)",[16630]
"(11207, 'BCONG', 69655)",[16630]
"(11207, 'BCONG', 69657)",[16630]
"(11207, 'BCONG', 104906)",[16630]
"(11207, 'BCONG', 146674)",[16630]
"(11207, 'BCONG', 180874)",[16630]
"(11207, 'BCONG', 221223)",[16630]
"(11207, 'BCONG', 224201)",[16630]
"(11207, 'BCONG', 270753)",[16630]
"(11207, 'BCONG', 335777)",[16630]
"(11207, 'BCONG', 458780)",[16630]
"(11207, 'BCONG', 550441)",[16630]
"(11207, 'BCONG', 647852)",[16630]
"(11207, 'BCONG', 1258305)",[16630]
"(11207, 'BCONG', 1816300)",[16630]
"(11207, 'BCONG', 1816301)",[16630]
"(11207, 'BCONG', 1822996)",[16630]
"(11207, 'BCONG', 2515773)",[16630]
"(11207, 'BCONG', 3459673)",[16630]
"(11207, 'BCONG', 3459674)",[16630]
"(11207, 'BCONG', 3759243)",[16630]
"(11207, 'DIN', 800)",[16630]
"(11207, 'DIN', 1796)",[16630]
"(11207, 'DIN', 3751)",[16630]
"(11207, 'DIN', 36031)",[16630]
"(11207, 'DIN', 42177)",[16630]
"(11207, 'DIN', 68062)",[16630]
"(11207, 'DIN', 69061)",[16630]
"(11207, 'DIN', 69655)",[16630]
"(11207, 'DIN', 69657)",[16630]
"(11207, 'DIN', 104906)",[16630]
"(11207, 'DIN', 146674)",[16630]
"(11207, 'DIN', 180874)",[16630]
"(11207, 'DIN', 221223)",[16630]
"(11207, 'DIN', 224201)",[16630]
"(11207, 'DIN', 270753)",[16630]
"(11207, 'DIN', 335777)",[16630]
"(11207, 'DIN', 458780)",[16630]
"(11207, 'DIN', 550441)",[16630]
"(11207, 'DIN', 647852)",[16630]
"(11207, 'DIN', 1258305)",[16630]
"(11207, 'DIN', 1816300)",[16630]
"(11207, 'DIN', 1816301)",[16630]
"(11207, 'DIN', 1822996)",[16630]
"(11207, 'DIN', 2515773)",[16630]
"(11207, 'DIN', 3459673)",[16630]
"(11207, 'DIN', 3459674)",[16630]
"(11207, 'DIN', 3759243)",[16630]
"(11207, 'DIN2', 800)",[16630]
"(11207, 'DIN2', 1796)",[16630]
"(11207, 'DIN2', 3751)",[16630]
"(11207, 'DIN2', 36031)",[16630]
"(11207, 'DIN2', 42177)",[16630]
"(11207, 'DIN2', 68062)",[16630]
"(11207, 'DIN2', 69061)",[16630]
"(11207, 'DIN2', 69655)",[16630]
"(11207, 'DIN2', 69657)",[16630]
"(11207, 'DIN2', 104906)",[16630]
"(11207, 'DIN2', 146674)",[16630]
"(11207, 'DIN2', 180874)",[16630]
"(11207, 'DIN2', 221223)",[16630]
"(11207, 'DIN2', 224201)",[16630]
"(11207, 'DIN2', 270753)",[16630]
"(11207, 'DIN2', 335777)",[16630]
"(11207, 'DIN2', 458780)",[16630]
"(11207, 'DIN2', 550441)",[16630]
"(11207, 'DIN2', 647852)",[16630]
"(11207, 'DIN2', 1258305)",[16630]
"(11207, 'DIN2', 1816300)",[16630]
"(11207, 'DIN2', 1816301)",[16630]
"(11207, 'DIN2', 1822996)",[16630]
"(11207, 'DIN2', 2515773)",[16630]
"(11207, 'DIN2', 3459673)",[16630]
"(11207, 'DIN2', 3459674)",[16630]
"(11207, 'DIN2', 3759243)",[16630]
"(11207, 'DNG', 800)",[16630]
"(11207, 'DNG', 1796)",[16630]
"(11207, 'DNG', 3751)",[16630]
"(11207, 'DNG', 36031)",[16630]
"(11207, 'DNG', 42177)",[16630]
"(11207, 'DNG', 68062)",[16630]
"(11207, 'DNG', 69061)",[16630]
"(11207, 'DNG', 69655)",[16630]
"(11207, 'DNG', 69657)",[16630]
"(11207, 'DNG', 104906)",[16630]
"(11207, 'DNG', 146674)",[16630]
"(11207, 'DNG', 180874)",[16630]
"(11207, 'DNG', 221223)",[16630]
"(11207, 'DNG', 224201)",[16630]
"(11207, 'DNG', 270753)",[16630]
"(11207, 'DNG', 335777)",[16630]
"(11207, 'DNG', 458780)",[16630]
"(11207, 'DNG', 550441)",[16630]
"(11207, 'DNG', 647852)",[16630]
"(11207, 'DNG', 1258305)",[16630]
"(11207, 'DNG', 1816300)",[16630]
"(11207, 'DNG', 1816301)",[16630]
"(11207, 'DNG', 1822996)",[16630]
"(11207, 'DNG', 2515773)",[16630]
"(11207, 'DNG', 3459673)",[16630]
"(11207, 'DNG', 3459674)",[16630]
"(11207, 'DNG', 3759243)",[16630]
"(11409, 'BCONG', 800)",[16630]
"(11409, 'BCONG', 1796)",[16630]
"(11409, 'BCONG', 3751)",[16630]
"(11409, 'BCONG', 36031)",[16630]
"(11409, 'BCONG', 42177)",[16630]
"(11409, 'BCONG', 68062)",[16630]
"(11409, 'BCONG', 69061)",[16630]
"(11409, 'BCONG', 69655)",[16630]
"(11409, 'BCONG', 69657)",[16630]
"(11409, 'BCONG', 104906)",[16630]
"(11409, 'BCONG', 146674)",[16630]
"(11409, 'BCONG', 180874)",[16630]
"(11409, 'BCONG', 221223)",[16630]
"(11409, 'BCONG', 224201)",[16630]
"(11409, 'BCONG', 270753)",[16630]
"(11409, 'BCONG', 335777)",[16630]
"(11409, 'BCONG', 458780)",[16630]
"(11409, 'BCONG', 550441)",[16630]
"(11409, 'BCONG', 647852)",[16630]
"(11409, 'BCONG', 1258305)",[16630]
"(11409, 'BCONG', 1816300)",[16630]
"(11409, 'BCONG', 1816301)",[16630]
"(11409, 'BCONG', 1822996)",[16630]
"(11409, 'BCONG', 2515773)",[16630]
"(11409, 'BCONG', 3459673)",[16630]
"(11409, 'BCONG', 3459674)",[16630]
"(11409, 'BCONG', 3759243)",[16630]
"(11409, 'DIN', 800)",[16630]
"(11409, 'DIN', 1796)",[16630]
"(11409, 'DIN', 3751)",[16630]
"(11409, 'DIN', 36031)",[16630]
"(11409, 'DIN', 42177)",[16630]
"(11409, 'DIN', 68062)",[16630]
"(11409, 'DIN', 69061)",[16630]
"(11409, 'DIN', 69655)",[16630]
"(11409, 'DIN', 69657)",[16630]
"(11409, 'DIN', 104906)",[16630]
"(11409, 'DIN', 146674)",[16630]
"(11409, 'DIN', 180874)",[16630]
"(11409, 'DIN', 221223)",[16630]
"(11409, 'DIN', 224201)",[16630]
"(11409, 'DIN', 270753)",[16630]
"(11409, 'DIN', 335777)",[16630]
"(11409, 'DIN', 458780)",[16630]
"(11409, 'DIN', 550441)",[16630]
"(11409, 'DIN', 647852)",[16630]
"(11409, 'DIN', 1258305)",[16630]
"(11409, 'DIN', 1816300)",[16630]
"(11409, 'DIN', 1816301)",[16630]
"(11409, 'DIN', 1822996)",[16630]
"(11409, 'DIN', 2515773)",[16630]
"(11409, 'DIN', 3459673)",[16630]
"(11409, 'DIN', 3459674)",[16630]
"(11409, 'DIN', 3759243)",[16630]
"(11409, 'DIN2', 800)",[16630]
"(11409, 'DIN2', 1796)",[16630]
"(11409, 'DIN2', 3751)",[16630]
"(11409, 'DIN2', 36031)",[16630]
"(11409, 'DIN2', 42177)",[16630]
"(11409, 'DIN2', 68062)",[16630]
"(11409, 'DIN2', 69061)",[16630]
"(11409, 'DIN2', 69655)",[16630]
"(11409, 'DIN2', 69657)",[16630]
"(11409, 'DIN2', 104906)",[16630]
"(11409, 'DIN2', 146674)",[16630]
"(11409, 'DIN2', 180874)",[16630]
"(11409, 'DIN2', 221223)",[16630]
"(11409, 'DIN2', 224201)",[16630]
"(11409, 'DIN2', 270753)",[16630]
"(11409, 'DIN2', 335777)",[16630]
